State,CYQ,Year,Quarter,Benefit,Benefit in a year,Benefit Rank,Average Weekly Benefit,High Benefit Date
AR,1972.4,1972,4,4726.448,20375.955,9389,169355.036,2009.2
AR,1973.1,1973,1,7587.694,20428.739,8958,169355.036,2009.2
AR,1973.2,1973,2,4786.729,20633.025,9371,169355.036,2009.2
AR,1973.3,1973,3,3779.167,20880.038,9555,169355.036,2009.2
AR,1973.4,1973,4,4693.283,20846.873,9395,169355.036,2009.2
AR,1974.1,1974,1,9533.896,22793.075,8676,169355.036,2009.2
AR,1974.2,1974,2,6830.852,24837.198,9055,169355.036,2009.2
AR,1974.3,1974,3,6085.257,27143.288,9159,169355.036,2009.2
AR,1974.4,1974,4,11419.89,33869.895,8427,169355.036,2009.2
AR,1975.1,1975,1,30555.488,54891.487,6260,169355.036,2009.2
AR,1975.2,1975,2,27680.848,75741.483,6556,169355.036,2009.2
AR,1975.3,1975,3,18300.558,87956.784,7563,169355.036,2009.2
AR,1975.4,1975,4,15128.583,91665.477,7963,169355.036,2009.2
AR,1976.1,1976,1,19256.621,80366.61,7446,169355.036,2009.2
AR,1976.2,1976,2,13095.832,65781.594,8228,169355.036,2009.2
AR,1976.3,1976,3,11777.771,59258.807,8384,169355.036,2009.2
AR,1976.4,1976,4,13801.922,57932.146,8145,169355.036,2009.2
AR,1977.1,1977,1,20012.125,58687.65,7351,169355.036,2009.2
AR,1977.2,1977,2,12054.051,57645.869,8356,169355.036,2009.2
AR,1977.3,1977,3,9800.505,55668.603,8638,169355.036,2009.2
AR,1977.4,1977,4,12054.417,53921.098,8355,169355.036,2009.2
AR,1978.1,1978,1,20269.486,54178.459,7326,169355.036,2009.2
AR,1978.2,1978,2,11598.05,53722.458,8402,169355.036,2009.2
AR,1978.3,1978,3,10710.625,54632.578,8518,169355.036,2009.2
AR,1978.4,1978,4,14843.345,57421.506,7992,169355.036,2009.2
AR,1979.1,1979,1,25863.163,63015.183,6726,169355.036,2009.2
AR,1979.2,1979,2,15141.552,66558.685,7962,169355.036,2009.2
AR,1979.3,1979,3,13578.025,69426.085,8175,169355.036,2009.2
AR,1979.4,1979,4,17857.794,72440.534,7623,169355.036,2009.2
AR,1980.1,1980,1,31466.618,78043.989,6188,169355.036,2009.2
AR,1980.2,1980,2,29502.902,92405.339,6350,169355.036,2009.2
AR,1980.3,1980,3,31398.36,110225.674,6194,169355.036,2009.2
AR,1980.4,1980,4,28142.138,120510.018,6511,169355.036,2009.2
AR,1981.1,1981,1,35471.79,124515.19,5836,169355.036,2009.2
AR,1981.2,1981,2,25539.751,120552.039,6755,169355.036,2009.2
AR,1981.3,1981,3,21629.278,110782.957,7175,169355.036,2009.2
AR,1981.4,1981,4,27954.342,110595.161,6532,169355.036,2009.2
AR,1982.1,1982,1,43216.354,118339.725,5159,169355.036,2009.2
AR,1982.2,1982,2,33927.607,126727.581,5952,169355.036,2009.2
AR,1982.3,1982,3,32592.388,137690.691,6079,169355.036,2009.2
AR,1982.4,1982,4,36911.649,146647.998,5710,169355.036,2009.2
AR,1983.1,1983,1,45973.217,149404.861,4935,169355.036,2009.2
AR,1983.2,1983,2,30327.009,145804.263,6278,169355.036,2009.2
AR,1983.3,1983,3,21175.185,134387.06,7212,169355.036,2009.2
AR,1983.4,1983,4,20732.355,118207.766,7260,169355.036,2009.2
AR,1984.1,1984,1,28777.492,101012.041,6438,169355.036,2009.2
AR,1984.2,1984,2,20474.639,91159.671,7295,169355.036,2009.2
AR,1984.3,1984,3,18778.017,88762.503,7501,169355.036,2009.2
AR,1984.4,1984,4,26577.948,94608.096,6662,169355.036,2009.2
AR,1985.1,1985,1,37480.837,103311.441,5655,169355.036,2009.2
AR,1985.2,1985,2,26855.799,109692.601,6633,169355.036,2009.2
AR,1985.3,1985,3,22888.197,113802.781,7047,169355.036,2009.2
AR,1985.4,1985,4,29349.357,116574.19,6363,169355.036,2009.2
AR,1986.1,1986,1,38565.882,117659.235,5576,169355.036,2009.2
AR,1986.2,1986,2,29182.347,119985.783,6383,169355.036,2009.2
AR,1986.3,1986,3,27365.234,124462.82,6591,169355.036,2009.2
AR,1986.4,1986,4,33085.912,128199.375,6035,169355.036,2009.2
AR,1987.1,1987,1,43240.976,132874.469,5154,169355.036,2009.2
AR,1987.2,1987,2,31656.805,135348.927,6170,169355.036,2009.2
AR,1987.3,1987,3,26973.314,134957.007,6622,169355.036,2009.2
AR,1987.4,1987,4,29114.564,130985.659,6397,169355.036,2009.2
AR,1988.1,1988,1,39916.418,127661.101,5456,169355.036,2009.2
AR,1988.2,1988,2,29171.782,125176.078,6386,169355.036,2009.2
AR,1988.3,1988,3,24805.17,123007.934,6838,169355.036,2009.2
AR,1988.4,1988,4,29071.491,122964.861,6401,169355.036,2009.2
AR,1989.1,1989,1,40015.895,123064.338,5446,169355.036,2009.2
AR,1989.2,1989,2,28833.887,122726.443,6430,169355.036,2009.2
AR,1989.3,1989,3,26371.867,124293.14,6679,169355.036,2009.2
AR,1989.4,1989,4,30935.182,126156.831,6234,169355.036,2009.2
AR,1990.1,1990,1,43959.847,130100.783,5080,169355.036,2009.2
AR,1990.2,1990,2,31404.684,132671.58,6192,169355.036,2009.2
AR,1990.3,1990,3,28104.111,134403.824,6516,169355.036,2009.2
AR,1990.4,1990,4,36334.892,139803.534,5767,169355.036,2009.2
AR,1991.1,1991,1,53025.12,148868.807,4486,169355.036,2009.2
AR,1991.2,1991,2,41789.71,159253.833,5276,169355.036,2009.2
AR,1991.3,1991,3,37858.359,169008.081,5622,169355.036,2009.2
AR,1991.4,1991,4,43435.065,176108.254,5130,169355.036,2009.2
AR,1992.1,1992,1,59228.336,182311.47,4126,169355.036,2009.2
AR,1992.2,1992,2,43769.729,184291.489,5097,169355.036,2009.2
AR,1992.3,1992,3,39326.89,185760.02,5513,169355.036,2009.2
AR,1992.4,1992,4,43058.308,185383.263,5176,169355.036,2009.2
AR,1993.1,1993,1,52190.727,178345.654,4529,169355.036,2009.2
AR,1993.2,1993,2,39955.273,174531.198,5451,169355.036,2009.2
AR,1993.3,1993,3,34223.862,169428.17,5927,169355.036,2009.2
AR,1993.4,1993,4,37156.469,163526.331,5693,169355.036,2009.2
AR,1994.1,1994,1,53022.445,164358.049,4487,169355.036,2009.2
AR,1994.2,1994,2,36654.816,161057.592,5737,169355.036,2009.2
AR,1994.3,1994,3,31630.58,158464.31,6172,169355.036,2009.2
AR,1994.4,1994,4,34043.982,155351.823,5940,169355.036,2009.2
AR,1995.1,1995,1,47268.01,149597.388,4836,169355.036,2009.2
AR,1995.2,1995,2,36835.018,149777.59,5716,169355.036,2009.2
AR,1995.3,1995,3,36649.652,154796.662,5738,169355.036,2009.2
AR,1995.4,1995,4,41563.835,162316.515,5294,169355.036,2009.2
AR,1996.1,1996,1,59707.171,174755.676,4107,169355.036,2009.2
AR,1996.2,1996,2,44343.785,182264.443,5046,169355.036,2009.2
AR,1996.3,1996,3,38968.748,184583.539,5545,169355.036,2009.2
AR,1996.4,1996,4,43814.327,186834.031,5094,169355.036,2009.2
AR,1997.1,1997,1,60138.136,187264.996,4082,169355.036,2009.2
AR,1997.2,1997,2,43537.131,186458.342,5120,169355.036,2009.2
AR,1997.3,1997,3,40834.936,188324.53,5361,169355.036,2009.2
AR,1997.4,1997,4,47628.291,192138.494,4812,169355.036,2009.2
AR,1998.1,1998,1,55692.745,187693.103,4310,169355.036,2009.2
AR,1998.2,1998,2,41228.462,185384.434,5329,169355.036,2009.2
AR,1998.3,1998,3,42639.161,187188.659,5208,169355.036,2009.2
AR,1998.4,1998,4,45504.228,185064.596,4966,169355.036,2009.2
AR,1999.1,1999,1,56909.906,186281.757,4247,169355.036,2009.2
AR,1999.2,1999,2,44087.919,189141.214,5068,169355.036,2009.2
AR,1999.3,1999,3,41653.698,188155.751,5287,169355.036,2009.2
AR,1999.4,1999,4,43059.1,185710.623,5175,169355.036,2009.2
AR,2000.1,2000,1,52487.636,181288.353,4515,169355.036,2009.2
AR,2000.2,2000,2,41867.33,179067.764,5265,169355.036,2009.2
AR,2000.3,2000,3,43180.835,180594.901,5161,169355.036,2009.2
AR,2000.4,2000,4,50884.084,188419.885,4603,169355.036,2009.2
AR,2001.1,2001,1,76072.231,212004.48,3458,169355.036,2009.2
AR,2001.2,2001,2,64410.212,234547.362,3900,169355.036,2009.2
AR,2001.3,2001,3,65033.636,256400.163,3875,169355.036,2009.2
AR,2001.4,2001,4,79408.869,284924.948,3336,169355.036,2009.2
AR,2002.1,2002,1,93583.055,302435.772,2964,169355.036,2009.2
AR,2002.2,2002,2,77326.801,315352.361,3417,169355.036,2009.2
AR,2002.3,2002,3,70200.822,320519.547,3675,169355.036,2009.2
AR,2002.4,2002,4,76842.327,317953.005,3432,169355.036,2009.2
AR,2003.1,2003,1,92492.579,316862.529,2982,169355.036,2009.2
AR,2003.2,2003,2,78234.885,317770.613,3383,169355.036,2009.2
AR,2003.3,2003,3,71868.248,319438.039,3616,169355.036,2009.2
AR,2003.4,2003,4,70500.307,313096.019,3660,169355.036,2009.2
AR,2004.1,2004,1,79393.301,299996.741,3337,169355.036,2009.2
AR,2004.2,2004,2,61886.42,283648.276,4009,169355.036,2009.2
AR,2004.3,2004,3,57086.634,268866.662,4237,169355.036,2009.2
AR,2004.4,2004,4,58567.582,256933.937,4153,169355.036,2009.2
AR,2005.1,2005,1,70264.123,247804.759,3671,169355.036,2009.2
AR,2005.2,2005,2,57199.156,243117.495,4230,169355.036,2009.2
AR,2005.3,2005,3,55024.32,241055.181,4346,169355.036,2009.2
AR,2005.4,2005,4,55943.221,238430.82,4295,169355.036,2009.2
AR,2006.1,2006,1,65825.41,233992.107,3833,169355.036,2009.2
AR,2006.2,2006,2,55436.723,232229.674,4323,169355.036,2009.2
AR,2006.3,2006,3,58830.081,236035.435,4142,169355.036,2009.2
AR,2006.4,2006,4,73460.411,253552.625,3557,169355.036,2009.2
AR,2007.1,2007,1,80329.575,268056.79,3309,169355.036,2009.2
AR,2007.2,2007,2,68993.324,281613.391,3710,169355.036,2009.2
AR,2007.3,2007,3,71269.744,294053.054,3638,169355.036,2009.2
AR,2007.4,2007,4,75960.113,296552.756,3464,169355.036,2009.2
AR,2008.1,2008,1,86086.058,302309.239,3143,169355.036,2009.2
AR,2008.2,2008,2,70478.181,303794.096,3663,169355.036,2009.2
AR,2008.3,2008,3,78651.809,311176.161,3366,169355.036,2009.2
AR,2008.4,2008,4,106827.64,342043.688,2698,169355.036,2009.2
AR,2009.1,2009,1,160313.383,416271.013,1997,169355.036,2009.2
AR,2009.2,2009,2,169355.036,515147.868,1898,169355.036,2009.2
AR,2009.3,2009,3,154546.498,591042.557,2059,169355.036,2009.2
AR,2009.4,2009,4,147179.381,631394.298,2166,169355.036,2009.2
AR,2010.1,2010,1,145166.668,616247.583,2188,169355.036,2009.2
AR,2010.2,2010,2,109952.964,556845.511,2667,169355.036,2009.2
AR,2010.3,2010,3,96772.622,499071.635,2887,169355.036,2009.2
AR,2010.4,2010,4,99453.652,451345.906,2833,169355.036,2009.2
AR,2011.1,2011,1,113710.247,419889.485,2608,169355.036,2009.2
AR,2011.2,2011,2,89866.143,399802.664,3050,169355.036,2009.2
AR,2011.3,2011,3,84368.405,387398.447,3196,169355.036,2009.2
AR,2011.4,2011,4,90723.658,378668.453,3027,169355.036,2009.2
AR,2012.1,2012,1,99586.878,364545.084,2830,169355.036,2009.2
AR,2012.2,2012,2,76225.891,350904.832,3451,169355.036,2009.2
AR,2012.3,2012,3,85332.106,351868.533,3164,169355.036,2009.2
AR,2012.4,2012,4,86353.669,347498.544,3134,169355.036,2009.2
AR,2013.1,2013,1,89183.688,337095.354,3066,169355.036,2009.2
AR,2013.2,2013,2,73171.548,334041.011,3564,169355.036,2009.2
AR,2013.3,2013,3,71847.694,320556.599,3619,169355.036,2009.2
AR,2013.4,2013,4,71690.008,305892.938,3623,169355.036,2009.2
AR,2014.1,2014,1,77364.053,294073.303,3413,169355.036,2009.2
AR,2014.2,2014,2,58488.41,279390.165,4158,169355.036,2009.2
AR,2014.3,2014,3,57359.658,264902.129,4218,169355.036,2009.2
AR,2014.4,2014,4,56319.389,249531.51,4278,169355.036,2009.2
AR,2015.1,2015,1,67511.456,239678.913,3772,169355.036,2009.2
AR,2015.2,2015,2,58668.41,239858.913,4149,169355.036,2009.2
AR,2015.3,2015,3,55281.516,237780.771,4333,169355.036,2009.2
AR,2015.4,2015,4,51514.766,232976.148,4560,169355.036,2009.2
AR,2016.1,2016,1,52373.277,217837.969,4519,169355.036,2009.2
AR,2016.2,2016,2,40763.108,199932.667,5368,169355.036,2009.2
AR,2016.3,2016,3,36731.306,181382.457,5729,169355.036,2009.2
AR,2016.4,2016,4,32504.613,162372.304,6084,169355.036,2009.2
AR,2017.1,2017,1,36625.406,146624.433,5739,169355.036,2009.2
AR,2017.2,2017,2,30413.062,136274.387,6273,169355.036,2009.2
AR,2017.3,2017,3,32769.61,132312.691,6065,169355.036,2009.2
AR,2017.4,2017,4,32605.139,132413.217,6076,169355.036,2009.2
AR,2018.1,2018,1,33198.985,128986.796,6022,169355.036,2009.2
AZ,1971.1,1971,1,6331.398,6331.398,9127,273730.777,2009.3
AZ,1971.2,1971,2,4797.258,11128.656,9368,273730.777,2009.3
AZ,1971.3,1971,3,4307.317,15435.973,9459,273730.777,2009.3
AZ,1971.4,1971,4,4342.341,19778.314,9451,273730.777,2009.3
AZ,1972.1,1972,1,5167.104,18614.02,9306,273730.777,2009.3
AZ,1972.2,1972,2,4271.36,18088.122,9469,273730.777,2009.3
AZ,1972.3,1972,3,4281.375,18062.18,9466,273730.777,2009.3
AZ,1972.4,1972,4,4509.317,18229.156,9426,273730.777,2009.3
AZ,1973.1,1973,1,5473.871,18535.923,9256,273730.777,2009.3
AZ,1973.2,1973,2,4720.018,18984.581,9391,273730.777,2009.3
AZ,1973.3,1973,3,4651.082,19354.288,9403,273730.777,2009.3
AZ,1973.4,1973,4,5638.66,20483.631,9231,273730.777,2009.3
AZ,1974.1,1974,1,9321.594,24331.354,8709,273730.777,2009.3
AZ,1974.2,1974,2,9525.282,29136.618,8678,273730.777,2009.3
AZ,1974.3,1974,3,9562.168,34047.704,8672,273730.777,2009.3
AZ,1974.4,1974,4,15782.535,44191.579,7875,273730.777,2009.3
AZ,1975.1,1975,1,29021.776,63891.761,6408,273730.777,2009.3
AZ,1975.2,1975,2,32400.277,86766.756,6092,273730.777,2009.3
AZ,1975.3,1975,3,27157.658,104362.246,6603,273730.777,2009.3
AZ,1975.4,1975,4,21765.746,110345.457,7160,273730.777,2009.3
AZ,1976.1,1976,1,24036.585,105360.266,6914,273730.777,2009.3
AZ,1976.2,1976,2,18489.87,91449.859,7536,273730.777,2009.3
AZ,1976.3,1976,3,15439.258,79731.459,7918,273730.777,2009.3
AZ,1976.4,1976,4,13958.032,71923.745,8121,273730.777,2009.3
AZ,1977.1,1977,1,15076.678,62963.838,7972,273730.777,2009.3
AZ,1977.2,1977,2,11469.995,55943.963,8416,273730.777,2009.3
AZ,1977.3,1977,3,11134.831,51639.536,8462,273730.777,2009.3
AZ,1977.4,1977,4,10892.539,48574.043,8495,273730.777,2009.3
AZ,1978.1,1978,1,11515.391,45012.756,8413,273730.777,2009.3
AZ,1978.2,1978,2,8150.816,41693.577,8875,273730.777,2009.3
AZ,1978.3,1978,3,7364.608,37923.354,8985,273730.777,2009.3
AZ,1978.4,1978,4,6955.919,33986.734,9038,273730.777,2009.3
AZ,1979.1,1979,1,8900.073,31371.416,8776,273730.777,2009.3
AZ,1979.2,1979,2,7481.292,30701.892,8976,273730.777,2009.3
AZ,1979.3,1979,3,8887.802,32225.086,8777,273730.777,2009.3
AZ,1979.4,1979,4,9586.482,34855.649,8667,273730.777,2009.3
AZ,1980.1,1980,1,14869.332,40824.908,7989,273730.777,2009.3
AZ,1980.2,1980,2,18384.984,51728.6,7551,273730.777,2009.3
AZ,1980.3,1980,3,21322.074,64162.872,7199,273730.777,2009.3
AZ,1980.4,1980,4,19334.272,73910.662,7433,273730.777,2009.3
AZ,1981.1,1981,1,19434.506,78475.836,7420,273730.777,2009.3
AZ,1981.2,1981,2,18508.672,78599.524,7534,273730.777,2009.3
AZ,1981.3,1981,3,19968.594,77246.044,7357,273730.777,2009.3
AZ,1981.4,1981,4,21514.77,79426.542,7180,273730.777,2009.3
AZ,1982.1,1982,1,28096.613,88088.649,6517,273730.777,2009.3
AZ,1982.2,1982,2,37551.461,107131.438,5649,273730.777,2009.3
AZ,1982.3,1982,3,51914.341,139077.185,4538,273730.777,2009.3
AZ,1982.4,1982,4,48713.721,166276.136,4729,273730.777,2009.3
AZ,1983.1,1983,1,44165.171,182344.694,5061,273730.777,2009.3
AZ,1983.2,1983,2,34146.396,178939.629,5932,273730.777,2009.3
AZ,1983.3,1983,3,28926.424,155951.712,6417,273730.777,2009.3
AZ,1983.4,1983,4,21790.534,129028.525,7158,273730.777,2009.3
AZ,1984.1,1984,1,21350.294,106213.648,7196,273730.777,2009.3
AZ,1984.2,1984,2,18939.792,91007.044,7479,273730.777,2009.3
AZ,1984.3,1984,3,18769.725,80850.345,7503,273730.777,2009.3
AZ,1984.4,1984,4,15778.525,74838.336,7877,273730.777,2009.3
AZ,1985.1,1985,1,19571.222,73059.264,7407,273730.777,2009.3
AZ,1985.2,1985,2,19863.361,73982.833,7369,273730.777,2009.3
AZ,1985.3,1985,3,23283.827,78496.935,7007,273730.777,2009.3
AZ,1985.4,1985,4,20314.149,83032.559,7319,273730.777,2009.3
AZ,1986.1,1986,1,24015.326,87476.663,6916,273730.777,2009.3
AZ,1986.2,1986,2,26232.381,93845.683,6695,273730.777,2009.3
AZ,1986.3,1986,3,29732.373,100294.229,6323,273730.777,2009.3
AZ,1986.4,1986,4,28561.578,108541.658,6465,273730.777,2009.3
AZ,1987.1,1987,1,31463.292,115989.624,6190,273730.777,2009.3
AZ,1987.2,1987,2,32391.336,122148.579,6093,273730.777,2009.3
AZ,1987.3,1987,3,32474.339,124890.545,6086,273730.777,2009.3
AZ,1987.4,1987,4,26026.567,122355.534,6709,273730.777,2009.3
AZ,1988.1,1988,1,30060.309,120952.551,6305,273730.777,2009.3
AZ,1988.2,1988,2,30241.639,118802.854,6286,273730.777,2009.3
AZ,1988.3,1988,3,34765.618,121094.133,5880,273730.777,2009.3
AZ,1988.4,1988,4,26748.654,121816.22,6647,273730.777,2009.3
AZ,1989.1,1989,1,31840.968,123596.879,6152,273730.777,2009.3
AZ,1989.2,1989,2,31077.855,124433.095,6218,273730.777,2009.3
AZ,1989.3,1989,3,33652.685,123320.162,5978,273730.777,2009.3
AZ,1989.4,1989,4,28579.515,125151.023,6462,273730.777,2009.3
AZ,1990.1,1990,1,34786.329,128096.384,5879,273730.777,2009.3
AZ,1990.2,1990,2,35543.382,132561.911,5832,273730.777,2009.3
AZ,1990.3,1990,3,40448.653,139357.879,5398,273730.777,2009.3
AZ,1990.4,1990,4,36321.545,147099.909,5768,273730.777,2009.3
AZ,1991.1,1991,1,44883.637,157197.217,5011,273730.777,2009.3
AZ,1991.2,1991,2,51255.45,172909.285,4580,273730.777,2009.3
AZ,1991.3,1991,3,54459.842,186920.474,4392,273730.777,2009.3
AZ,1991.4,1991,4,48569.138,199168.067,4736,273730.777,2009.3
AZ,1992.1,1992,1,54622,208906.43,4384,273730.777,2009.3
AZ,1992.2,1992,2,56326.105,213977.085,4276,273730.777,2009.3
AZ,1992.3,1992,3,56864.101,216381.344,4251,273730.777,2009.3
AZ,1992.4,1992,4,43405.814,211218.02,5134,273730.777,2009.3
AZ,1993.1,1993,1,44709.668,201305.688,5022,273730.777,2009.3
AZ,1993.2,1993,2,45584.163,190563.746,4957,273730.777,2009.3
AZ,1993.3,1993,3,48210.484,181910.129,4768,273730.777,2009.3
AZ,1993.4,1993,4,38710.772,177215.087,5565,273730.777,2009.3
AZ,1994.1,1994,1,40972.321,173477.74,5352,273730.777,2009.3
AZ,1994.2,1994,2,43265.119,171158.696,5153,273730.777,2009.3
AZ,1994.3,1994,3,46594.435,169542.647,4892,273730.777,2009.3
AZ,1994.4,1994,4,34076.855,164908.73,5937,273730.777,2009.3
AZ,1995.1,1995,1,35407.9,159344.309,5838,273730.777,2009.3
AZ,1995.2,1995,2,39918.795,155997.985,5455,273730.777,2009.3
AZ,1995.3,1995,3,44479.273,153882.823,5035,273730.777,2009.3
AZ,1995.4,1995,4,34497.583,154303.551,5898,273730.777,2009.3
AZ,1996.1,1996,1,38693.757,157589.408,5568,273730.777,2009.3
AZ,1996.2,1996,2,43097.157,160767.77,5168,273730.777,2009.3
AZ,1996.3,1996,3,46805.563,163094.06,4871,273730.777,2009.3
AZ,1996.4,1996,4,33902.211,162498.688,5953,273730.777,2009.3
AZ,1997.1,1997,1,33726.702,157531.633,5966,273730.777,2009.3
AZ,1997.2,1997,2,36238.6,150673.076,5777,273730.777,2009.3
AZ,1997.3,1997,3,40776.737,144644.25,5366,273730.777,2009.3
AZ,1997.4,1997,4,27848.418,138590.457,6539,273730.777,2009.3
AZ,1998.1,1998,1,26843.104,131706.859,6634,273730.777,2009.3
AZ,1998.2,1998,2,33133.636,128601.895,6030,273730.777,2009.3
AZ,1998.3,1998,3,40469.903,128295.061,5393,273730.777,2009.3
AZ,1998.4,1998,4,31046.467,131493.11,6220,273730.777,2009.3
AZ,1999.1,1999,1,34038.755,138688.761,5941,273730.777,2009.3
AZ,1999.2,1999,2,40430.279,145985.404,5400,273730.777,2009.3
AZ,1999.3,1999,3,47833.399,153348.9,4801,273730.777,2009.3
AZ,1999.4,1999,4,34355.865,156658.298,5916,273730.777,2009.3
AZ,2000.1,2000,1,33844.918,156464.461,5957,273730.777,2009.3
AZ,2000.2,2000,2,40552.025,156586.207,5385,273730.777,2009.3
AZ,2000.3,2000,3,46797.347,155550.155,4872,273730.777,2009.3
AZ,2000.4,2000,4,33679.054,154873.344,5973,273730.777,2009.3
AZ,2001.1,2001,1,39109.241,160137.667,5536,273730.777,2009.3
AZ,2001.2,2001,2,59523.815,179109.457,4114,273730.777,2009.3
AZ,2001.3,2001,3,79225.472,211537.582,3344,273730.777,2009.3
AZ,2001.4,2001,4,80944.177,258802.705,3287,273730.777,2009.3
AZ,2002.1,2002,1,89705.369,309398.833,3054,273730.777,2009.3
AZ,2002.2,2002,2,99120.539,348995.557,2842,273730.777,2009.3
AZ,2002.3,2002,3,100821.669,370591.754,2805,273730.777,2009.3
AZ,2002.4,2002,4,84917.834,374565.411,3176,273730.777,2009.3
AZ,2003.1,2003,1,84450.591,369310.633,3193,273730.777,2009.3
AZ,2003.2,2003,2,95923.931,366114.025,2908,273730.777,2009.3
AZ,2003.3,2003,3,98150.27,363442.626,2862,273730.777,2009.3
AZ,2003.4,2003,4,75984.216,354509.008,3461,273730.777,2009.3
AZ,2004.1,2004,1,67925.305,337983.722,3758,273730.777,2009.3
AZ,2004.2,2004,2,70555.87,312615.661,3658,273730.777,2009.3
AZ,2004.3,2004,3,74765.162,289230.553,3513,273730.777,2009.3
AZ,2004.4,2004,4,60997.778,274244.115,4042,273730.777,2009.3
AZ,2005.1,2005,1,57644.751,263963.561,4200,273730.777,2009.3
AZ,2005.2,2005,2,61597.8,255005.491,4024,273730.777,2009.3
AZ,2005.3,2005,3,62469.366,242709.695,3974,273730.777,2009.3
AZ,2005.4,2005,4,45229.41,226941.327,4981,273730.777,2009.3
AZ,2006.1,2006,1,39976.567,209273.143,5448,273730.777,2009.3
AZ,2006.2,2006,2,47869.69,195545.033,4795,273730.777,2009.3
AZ,2006.3,2006,3,58000.01,191075.677,4179,273730.777,2009.3
AZ,2006.4,2006,4,48586.859,194433.126,4735,273730.777,2009.3
AZ,2007.1,2007,1,46593.237,201049.796,4893,273730.777,2009.3
AZ,2007.2,2007,2,61579.742,214759.848,4025,273730.777,2009.3
AZ,2007.3,2007,3,77358.971,234118.809,3415,273730.777,2009.3
AZ,2007.4,2007,4,68017.028,253548.978,3756,273730.777,2009.3
AZ,2008.1,2008,1,79360.065,286315.806,3339,273730.777,2009.3
AZ,2008.2,2008,2,100256.385,324992.449,2817,273730.777,2009.3
AZ,2008.3,2008,3,122485.873,370119.351,2486,273730.777,2009.3
AZ,2008.4,2008,4,135746.226,437848.549,2309,273730.777,2009.3
AZ,2009.1,2009,1,200568.602,559057.086,1584,273730.777,2009.3
AZ,2009.2,2009,2,264704.781,723505.482,1182,273730.777,2009.3
AZ,2009.3,2009,3,273730.777,874750.386,1131,273730.777,2009.3
AZ,2009.4,2009,4,236804.371,975808.531,1344,273730.777,2009.3
AZ,2010.1,2010,1,211038.568,986278.497,1514,273730.777,2009.3
AZ,2010.2,2010,2,188140.816,909714.532,1695,273730.777,2009.3
AZ,2010.3,2010,3,180513.402,816497.157,1779,273730.777,2009.3
AZ,2010.4,2010,4,150789.659,730482.445,2109,273730.777,2009.3
AZ,2011.1,2011,1,141397.92,660841.797,2231,273730.777,2009.3
AZ,2011.2,2011,2,143167.05,615868.031,2214,273730.777,2009.3
AZ,2011.3,2011,3,151483.938,586838.567,2100,273730.777,2009.3
AZ,2011.4,2011,4,127190.885,563239.793,2418,273730.777,2009.3
AZ,2012.1,2012,1,118327.199,540169.072,2543,273730.777,2009.3
AZ,2012.2,2012,2,121800.996,518803.018,2495,273730.777,2009.3
AZ,2012.3,2012,3,120648.827,487967.907,2512,273730.777,2009.3
AZ,2012.4,2012,4,92557.375,453334.397,2981,273730.777,2009.3
AZ,2013.1,2013,1,80983.641,415990.839,3283,273730.777,2009.3
AZ,2013.2,2013,2,91371.386,385561.229,3012,273730.777,2009.3
AZ,2013.3,2013,3,104505.018,369417.42,2740,273730.777,2009.3
AZ,2013.4,2013,4,82949.711,359809.756,3230,273730.777,2009.3
AZ,2014.1,2014,1,79168.715,357994.83,3346,273730.777,2009.3
AZ,2014.2,2014,2,90411.139,357034.583,3039,273730.777,2009.3
AZ,2014.3,2014,3,96608.137,349137.702,2891,273730.777,2009.3
AZ,2014.4,2014,4,72159.762,338347.753,3600,273730.777,2009.3
AZ,2015.1,2015,1,64964.058,324143.096,3876,273730.777,2009.3
AZ,2015.2,2015,2,74626.198,308358.155,3519,273730.777,2009.3
